"";"Hobbit";"Hobbit.txt.bak";"Jan_Pawel_II";"Jozef_Pilsudski";"Mikolaj_Kopernik";"Robert_Lewandowski";"Wladca_pierscien_Powrot_Krola";"Wladca_pierscieni_Druzyna_Pierscienia";"Wladca_pierscieni_Dwie_Wieze"
"rodzina";0,000556943286305236;0;0,00131365970791561;0,00268570429173858;0,00430776331942228;0,00140531038521205;0,000598300461030872;0,00238925917222213;0
"rok";0;0;0,0030724525599817;0,00157036464176843;0,00503760538547495;0,00328680971532926;0,00419800448789579;0;0
"rozpocząć";0;0;0,00529857337609743;0,00433305556089745;0,00347502475675934;0,00226729651442309;0;0,000963694399870109;0,00103533185968346
"różny";0;0,00180041806062622;0,00153622627999085;0;0;0,00164340485766463;0,0013993348292986;0,00139702950009053;0
"ruszyć";0,00179711981788374;0,00248391720051446;0;0;0;0;0,00386113861862149;0;0,00414132743873385
"rząd";0;0;0,00211942935043897;0,00649958334134618;0;0,00680188954326926;0;0,00192738879974022;0
"rzecz";0,00390781984587535;0,00360083612125244;0,00153622627999085;0,00157036464176843;0;0;0;0,00139702950009053;0
"rzucić";0;0,00180041806062622;0;0;0,00167920179515832;0;0,0027986696585972;0,00139702950009053;0,00450263844188469
"sam";0;0;0;0;0;0;0;0;0
"samą";0;0,00248391720051446;0;0;0;0;0,00193056930931075;0,00192738879974022;0,00414132743873385
"samym";0;0;0;0,00314072928353685;0,00167920179515832;0,0049302145729939;0,0013993348292986;0;0,00300175896125646
"serce";0,00539135945365121;0;0,00211942935043897;0;0;0;0;0,00192738879974022;0,00207066371936692
"siebie";0,00104408603036751;0,00108232484995103;0;0,000314675928596875;0,000336485151370916;0,00065862403659811;0,000560808585618193;0,000279942341750103;0,000902256644826437
"siedziba";0;0;0,00211942935043897;0;0,0023166831711729;0;0,00193056930931075;0,00192738879974022;0
"siedzieć";0,00179711981788374;0,00496783440102893;0;0,00216652778044873;0;0;0,00579170792793224;0;0
"sierpień";0;0;0,00423885870087794;0,0151656944631411;0,00926673268469158;0,0136037790865385;0;0;0
"siła";0,00179711981788374;0;0;0,00216652778044873;0;0,00113364825721154;0,000965284654655373;0,000963694399870109;0,00414132743873385
"siostra";0;0;0,00635828805131692;0,00216652778044873;0,0023166831711729;0,00226729651442309;0;0;0
"skała";0,00539135945365121;0,00496783440102893;0;0;0;0;0;0,00192738879974022;0,0248479646324031
"skarb";0,0215654378146048;0,00496783440102893;0;0,00216652778044873;0;0;0;0,0134917215981815;0
"skład";0,00130260661529178;0;0,00153622627999085;0,0062814585670737;0;0,00164340485766463;0,0013993348292986;0;0
"słowo";0,00539135945365121;0,00496783440102893;0,00423885870087794;0;0;0;0;0,00770955519896087;0
"słuchać";0,00179711981788374;0;0;0;0,0023166831711729;0;0,00193056930931075;0;0,00207066371936692
"słyszeć";0,00179711981788374;0;0;0;0;0;0,00386113861862149;0,00385477759948044;0,00414132743873385
"spędzić";0,00179711981788374;0;0;0,00216652778044873;0;0,00453459302884617;0;0;0,00207066371936692
"spieszyć";0,00260521323058356;0,00180041806062622;0;0;0;0;0,0027986696585972;0,00139702950009053;0,00150087948062823
"sporządzić";0;0,00248391720051446;0;0;0,00463336634234579;0,00226729651442309;0;0,00385477759948044;0
"spotkać";0,000898559908941868;0;0,00105971467521949;0,00216652778044873;0,00115834158558645;0;0,00289585396396612;0,000963694399870109;0
"spotkanie";0;0;0,0030724525599817;0,00314072928353685;0;0,0164340485766463;0;0,00139702950009053;0,00150087948062823
"sprawa";0,000556943286305236;0,000769787854319975;0,00131365970791561;0,00201427821880394;0,00143592110647409;0,000702655192606024;0;0,00238925917222213;0
"sprawować";0;0;0,00211942935043897;0,00433305556089745;0,00695004951351869;0;0,00193056930931075;0;0
"stać";0,00104408603036751;0,00108232484995103;0,00123134059016168;0,000314675928596875;0;0,00065862403659811;0,00112161717123639;0,000559884683500206;0,00120300885976858
"stanąć";0;0,00496783440102893;0;0,00216652778044873;0;0;0,00386113861862149;0;0,00207066371936692
"stara";0,00179711981788374;0;0;0;0;0;0,00386113861862149;0,00192738879974022;0,00207066371936692
"starać";0;0;0,00211942935043897;0,00216652778044873;0,0023166831711729;0;0,00193056930931075;0;0
"starszy";0;0;0,00211942935043897;0;0,00463336634234579;0,00453459302884617;0,00386113861862149;0;0
"stary";0,00390781984587535;0;0;0;0,00503760538547495;0;0,013993348292986;0,00698514750045264;0,00450263844188469
"stawić";0;0,00248391720051446;0;0;0,0023166831711729;0;0,00386113861862149;0;0,00207066371936692
"stąd";0,00260521323058356;0;0;0;0,00167920179515832;0;0,0027986696585972;0,00139702950009053;0,00300175896125646
"stopień";0;0,00180041806062622;0,0030724525599817;0;0,00335840359031663;0;0,0013993348292986;0;0,00150087948062823
"strona";0,00222777314522094;0,00230936356295993;0,000656829853957805;0,00134285214586929;0,000717960553237046;0;0,00119660092206174;0;0,0025668678186528
"strzec";0;0,00496783440102893;0;0;0;0;0,00193056930931075;0,00192738879974022;0,00207066371936692
"studia";0;0;0,0233137228548287;0,00433305556089745;0,0347502475675934;0,00226729651442309;0;0;0
"styczeń";0;0;0,00423885870087794;0,00216652778044873;0,0162167821982103;0,00680188954326926;0;0;0
"swoich";0,00390781984587535;0,00360083612125244;0;0;0;0;0,0013993348292986;0,00419108850027158;0,00300175896125646
"swoim";0,000261021507591878;0,000721549899967356;0,000307835147540421;0;0,000336485151370916;0,000329312018299055;0,000280404292809096;0,000559884683500206;0,000300752214942146
"swoją";0;0;0;0;0;0;0;0;0
"swojego";0,00130260661529178;0,00180041806062622;0,00768113139995426;0;0,00335840359031663;0,0115038340036524;0;0;0
"swojej";0,00179711981788374;0;0,00105971467521949;0;0,00115834158558645;0,00340094477163463;0;0,00385477759948044;0,00103533185968346
"swój";0;0,00124195860025723;0,00105971467521949;0;0,00115834158558645;0;0,000965284654655373;0,00289108319961033;0,00103533185968346
"syn";0,00179711981788374;0;0,00423885870087794;0;0,0023166831711729;0;0,00579170792793224;0;0
"sytuacja";0;0,00180041806062622;0,00153622627999085;0,00785182320884213;0,00167920179515832;0,00164340485766463;0;0;0
"szereg";0;0;0;0,00649958334134618;0;0,00226729651442309;0,00579170792793224;0;0,00621199115810077
"szeroki";0,00179711981788374;0;0,00105971467521949;0,00108326389022436;0,00115834158558645;0;0;0,000963694399870109;0,00103533185968346
"szkoła";0;0;0,00211942935043897;0,00216652778044873;0,00926673268469158;0,00906918605769234;0;0;0
"ściągnąć";0,00179711981788374;0;0;0;0;0,00226729651442309;0,00193056930931075;0;0,00207066371936692
"śmierci";0,00130260661529178;0;0,010753583959936;0,00157036464176843;0,00671680718063327;0,00164340485766463;0;0;0
"śmierć";0,00359423963576747;0;0,00211942935043897;0;0,00463336634234579;0;0;0;0,0103533185968346
"świat";0;0,00248391720051446;0;0,00216652778044873;0;0;0;0,00385477759948044;0,00207066371936692
"światły";0,00179711981788374;0,00496783440102893;0;0;0;0;0,00579170792793224;0,00192738879974022;0
"świecie";0,000898559908941868;0;0,00105971467521949;0;0,00115834158558645;0,00340094477163463;0,00193056930931075;0,000963694399870109;0
"tajny";0,00179711981788374;0;0,00211942935043897;0,00649958334134618;0;0;0;0;0,00207066371936692
"taki";0;0,00496783440102893;0;0,00216652778044873;0;0,00226729651442309;0;0,00385477759948044;0
"tamten";0,00359423963576747;0;0;0;0,0023166831711729;0,00680188954326926;0,00386113861862149;0;0
"tarcza";0,00179711981788374;0,00248391720051446;0;0;0;0;0;0,00192738879974022;0,00621199115810077
"tekst";0;0;0,00211942935043897;0,00216652778044873;0,00463336634234579;0;0;0,00385477759948044;0
"temat";0;0;0,00211942935043897;0,00216652778044873;0,00463336634234579;0;0;0,00192738879974022;0
"towarzyszyć";0;0,00124195860025723;0,00105971467521949;0,00216652778044873;0,00115834158558645;0;0;0,00192738879974022;0,00103533185968346
"tradycja";0;0;0,00635828805131692;0,00216652778044873;0;0,00226729651442309;0;0,00385477759948044;0
"trafić";0,00179711981788374;0;0;0;0,00463336634234579;0,0181383721153847;0;0;0,00414132743873385
"trzech";0;0;0,00211942935043897;0;0;0,00453459302884617;0,00386113861862149;0,00192738879974022;0
"trzy";0,00390781984587535;0;0,00460867883997255;0;0;0,0049302145729939;0,0013993348292986;0,00279405900018105;0
"trzymać";0;0,00248391720051446;0;0;0;0;0,00193056930931075;0,00192738879974022;0,00414132743873385
"tutaj";0,00911824630704247;0,00180041806062622;0;0;0;0;0,00419800448789579;0,00139702950009053;0,0135079153256541
"twarz";0,00179711981788374;0;0;0;0;0,00226729651442309;0,00193056930931075;0;0,00621199115810077
"twierdza";0;0;0;0,00216652778044873;0,00463336634234579;0;0;0,00385477759948044;0,0082826548774677
"tygodni";0,00179711981788374;0;0;0,00216652778044873;0,0023166831711729;0;0,00193056930931075;0;0
"tyle";0,00539135945365121;0,00496783440102893;0;0;0,0023166831711729;0;0;0;0,00207066371936692
"tytuł";0;0;0,00153622627999085;0,00157036464176843;0,00335840359031663;0,00657361943065853;0;0,00419108850027158;0
"ucieczka";0,00130260661529178;0,00180041806062622;0;0,00314072928353685;0;0;0;0,00279405900018105;0,00150087948062823
"uczestniczyć";0;0;0,00847771740175589;0,00433305556089745;0,00695004951351869;0,00226729651442309;0;0;0
"udać";0;0,00360083612125244;0,0030724525599817;0,00314072928353685;0,00335840359031663;0;0;0,00139702950009053;0
"udział";0,000898559908941868;0;0,00105971467521949;0,00758284723157054;0,0023166831711729;0,00113364825721154;0;0;0,00103533185968346
"ukazać";0,00359423963576747;0,00248391720051446;0;0;0,0023166831711729;0;0;0;0,00414132743873385
"ukończyć";0;0;0,00635828805131692;0;0,00463336634234579;0,00680188954326926;0;0,00385477759948044;0
"ulica";0;0;0,00211942935043897;0,00216652778044873;0,0023166831711729;0;0,00193056930931075;0;0
"urodzić";0;0;0,00211942935043897;0,0129991666826924;0,00463336634234579;0,00226729651442309;0;0;0
"urząd";0;0;0,00211942935043897;0,00216652778044873;0,00463336634234579;0;0;0,00578216639922065;0
"usłyszeć";0,00718847927153495;0,00993566880205785;0;0,00216652778044873;0;0;0,00386113861862149;0;0
"utrzymywać";0;0,00248391720051446;0;0,00433305556089745;0,00463336634234579;0;0;0,00192738879974022;0
"uwaga";0,00179711981788374;0;0,00423885870087794;0;0;0,00453459302884617;0;0,00578216639922065;0
"uważać";0;0,00124195860025723;0,00211942935043897;0,00108326389022436;0;0,00113364825721154;0,00193056930931075;0,000963694399870109;0
"uznać";0,00359423963576747;0,00248391720051446;0;0;0;0,0113364825721154;0;0,00770955519896087;0
"uzyskać";0,000898559908941868;0;0,00211942935043897;0,00108326389022436;0,00695004951351869;0,00226729651442309;0;0,000963694399870109;0
"walczyć";0;0,00496783440102893;0,00211942935043897;0;0;0;0,00193056930931075;0;0,00621199115810077
"walka";0,00130260661529178;0;0;0,010992552492379;0;0;0,0027986696585972;0,00139702950009053;0,00600351792251292
"wbrew";0,00179711981788374;0;0,00211942935043897;0;0,00463336634234579;0;0;0,00192738879974022;0
"wcale";0,00359423963576747;0;0;0;0;0;0,00579170792793224;0,00578216639922065;0,00207066371936692
"wcześniej";0;0,00180041806062622;0,00153622627999085;0;0,00167920179515832;0,00164340485766463;0;0,00139702950009053;0
"według";0;0;0,00635828805131692;0;0,0115834158558645;0,00453459302884617;0;0,00385477759948044;0
"wejść";0,00260521323058356;0,00180041806062622;0;0,00157036464176843;0;0,00164340485766463;0;0;0,00300175896125646
"wiadomość";0,00359423963576747;0,00248391720051446;0;0;0;0;0,00193056930931075;0,00192738879974022;0
"widok";0,00130260661529178;0,00360083612125244;0;0;0,00167920179515832;0;0,0013993348292986;0;0,00150087948062823
"widzieć";0,00539135945365121;0;0;0;0;0,00226729651442309;0,0115834158558645;0;0,00621199115810077
"wiedzieć";0,00260521323058356;0,00360083612125244;0;0;0;0;0,0027986696585972;0,00139702950009053;0,00900527688376938
"wieko";0,000556943286305236;0;0,00197048956187342;0,000671426072934645;0,00287184221294819;0,000702655192606024;0;0,0017919443791666;0,000641716954663201
"wiele";0,00167082985891571;0,000769787854319975;0,00197048956187342;0,000671426072934645;0,00143592110647409;0;0;0,0035838887583332;0,0012834339093264
"wielki";0;0;0;0;0;0;0;0;0
"wielu";0,0026956797268256;0,00124195860025723;0,00423885870087794;0;0;0;0,00193056930931075;0,00192738879974022;0,00414132743873385
"więcej";0,000783064522775633;0,000360774949983678;0,000307835147540421;0,000314675928596875;0,000336485151370916;0;0,00364525580651825;0,00111976936700041;0,000300752214942146
"większość";0,000898559908941868;0,00124195860025723;0,00423885870087794;0,00108326389022436;0,0023166831711729;0;0,000965284654655373;0;0
"większy";0,00179711981788374;0,00248391720051446;0;0;0,0023166831711729;0;0,00386113861862149;0;0
"wiosna";0,00130260661529178;0;0,00153622627999085;0,00471109392530528;0,00167920179515832;0;0,0013993348292986;0;0
"wkrótce";0,00167082985891571;0,00153957570863995;0,000656829853957805;0,000671426072934645;0,00215388165971114;0;0,00179490138309262;0;0,000641716954663201
"władza";0;0;0,00423885870087794;0,00433305556089745;0,0023166831711729;0,00453459302884617;0;0;0
"własny";0,000898559908941868;0;0;0,00108326389022436;0;0,00113364825721154;0,000965284654655373;0,00578216639922065;0,00310599557905039
"wobec";0,00390781984587535;0;0;0,00157036464176843;0,00671680718063327;0;0,0013993348292986;0;0,00150087948062823
"woda";0,00130260661529178;0;0,00153622627999085;0;0;0;0,00699667414649299;0,00279405900018105;0,00150087948062823
"wojna";0,00390781984587535;0;0,0030724525599817;0,0062814585670737;0,00503760538547495;0;0;0,00419108850027158;0
"woleć";0,00179711981788374;0,00248391720051446;0;0;0;0;0;0,00192738879974022;0,00207066371936692
"wódz";0,00179711981788374;0,00248391720051446;0;0,00216652778044873;0;0;0,00772227723724299;0;0
"wówczas";0,00167082985891571;0,00153957570863995;0,00197048956187342;0,00335713036467323;0,00358980276618523;0,00210796557781807;0;0,000597314793055533;0
"wpływ";0,00179711981788374;0;0,00423885870087794;0,00649958334134618;0,00695004951351869;0;0;0;0
"wracać";0,00521042646116713;0,00180041806062622;0;0;0;0;0,0027986696585972;0,00139702950009053;0,00300175896125646
"wraz";0;0;0;0;0;0;0;0;0
"wreszcie";0,00359423963576747;0,00993566880205785;0;0;0;0;0;0,00385477759948044;0,00414132743873385
"wrócić";0,00651303307645891;0,00180041806062622;0;0;0;0;0,00419800448789579;0,00139702950009053;0,00450263844188469
"września";0;0;0,00847771740175589;0,00649958334134618;0;0,00906918605769234;0,00193056930931075;0;0
"wschód";0,00539135945365121;0;0;0,00216652778044873;0;0;0;0,00192738879974022;0,00621199115810077
"wszelki";0,00130260661529178;0;0;0,00157036464176843;0,00335840359031663;0;0,0013993348292986;0,00419108850027158;0
"wszyscy";0,00130260661529178;0;0,00153622627999085;0;0;0;0,00559733931719439;0,00419108850027158;0,00900527688376938
"wszystkich";0,000261021507591878;0,000721549899967356;0,000307835147540421;0,000314675928596875;0,000336485151370916;0,00065862403659811;0,000841212878427289;0;0,000300752214942146
"wszystkie";0,0026956797268256;0;0,00105971467521949;0;0;0,00226729651442309;0,000965284654655373;0,00289108319961033;0,00310599557905039
"wszystkim";0,00521042646116713;0,00180041806062622;0;0,00314072928353685;0;0;0,0013993348292986;0,00279405900018105;0
"wtedy";0,00130260661529178;0,00720167224250488;0;0;0;0;0,0013993348292986;0,00139702950009053;0,00150087948062823
"wybrać";0;0,000769787854319975;0,00328414926978902;0,00201427821880394;0,00287184221294819;0,00210796557781807;0,00179490138309262;0,00119462958611107;0
"wybuchnąć";0,00130260661529178;0;0;0,00157036464176843;0,00167920179515832;0;0,0013993348292986;0;0,00150087948062823
"wydać";0,000898559908941868;0;0,00529857337609743;0,00108326389022436;0,00115834158558645;0;0,00193056930931075;0,00192738879974022;0
"wydarzenie";0,00130260661529178;0;0,0030724525599817;0,00157036464176843;0;0;0,0013993348292986;0,00139702950009053;0
"wydawać";0,00390781984587535;0;0;0,00314072928353685;0;0;0,0027986696585972;0,00279405900018105;0,00300175896125646
"wygłosić";0,00179711981788374;0;0,00211942935043897;0,00433305556089745;0,0023166831711729;0;0;0;0
"wyjątek";0,00359423963576747;0;0;0,00216652778044873;0;0;0,00193056930931075;0,00192738879974022;0
"wyjście";0;0,00745175160154339;0;0,00216652778044873;0;0;0;0,00385477759948044;0,00207066371936692
"wyjść";0,00260521323058356;0;0;0,00157036464176843;0,00167920179515832;0;0,0027986696585972;0;0,00300175896125646
"wynik";0;0;0,00211942935043897;0,00216652778044873;0,00695004951351869;0,00453459302884617;0;0;0
"wyprawa";0,00130260661529178;0,00540125418187866;0,00153622627999085;0,00157036464176843;0;0;0;0,0125732655008147;0
"wysłać";0,00130260661529178;0,00180041806062622;0;0,00157036464176843;0,00335840359031663;0;0,0013993348292986;0;0
"wysoki";0,00359423963576747;0,00248391720051446;0;0;0;0;0;0,00192738879974022;0,00414132743873385
"wystąpić";0,00359423963576747;0;0;0;0,0023166831711729;0,00906918605769234;0,00193056930931075;0;0
"wyższy";0;0;0,00211942935043897;0;0,0023166831711729;0,00226729651442309;0;0,00192738879974022;0
"wziąć";0,00179711981788374;0;0,00105971467521949;0,00108326389022436;0;0,00113364825721154;0,00289585396396612;0;0,00207066371936692
"zabrać";0;0,00993566880205785;0;0,00216652778044873;0;0;0,00193056930931075;0,00192738879974022;0
"zacząć";0,000783064522775633;0,00505084929977149;0,000615670295080842;0,0012587037143875;0,00100945545411275;0;0,00252363863528187;0,000279942341750103;0,000300752214942146
"zaczynać";0,00179711981788374;0;0;0;0;0;0,00193056930931075;0,00385477759948044;0,00207066371936692
"zadanie";0;0,00496783440102893;0,00211942935043897;0,00216652778044873;0,0023166831711729;0;0;0;0
"zagraniczny";0;0;0,00423885870087794;0,00433305556089745;0;0,00226729651442309;0,00193056930931075;0;0
"zajmować";0;0;0;0,00216652778044873;0,0023166831711729;0;0,00193056930931075;0,00192738879974022;0
"zapomnieć";0,00359423963576747;0,00248391720051446;0;0;0;0;0,00193056930931075;0;0,00207066371936692
"zaprosić";0;0,00496783440102893;0,00211942935043897;0;0;0;0,00193056930931075;0;0,00207066371936692
"zarówno";0,00179711981788374;0;0,00211942935043897;0;0,0023166831711729;0;0;0,00385477759948044;0
"zastać";0,00359423963576747;0;0;0,00216652778044873;0;0;0,00193056930931075;0;0,00207066371936692
"zawsze";0,00260521323058356;0;0,00153622627999085;0;0;0;0,0013993348292986;0,00139702950009053;0,00150087948062823
"zbrojny";0,00539135945365121;0;0;0,00433305556089745;0,0023166831711729;0;0;0,00192738879974022;0
"zdobyć";0;0;0;0,00314072928353685;0,00167920179515832;0,0361549068686219;0;0,00139702950009053;0,00450263844188469
"zdołać";0,00390781984587535;0,00540125418187866;0;0;0;0,00164340485766463;0;0,00139702950009053;0,00600351792251292
"zebrać";0;0,00248391720051446;0,00211942935043897;0;0;0;0,00193056930931075;0,00578216639922065;0
"zginąć";0,00539135945365121;0,00248391720051446;0;0;0;0;0,00193056930931075;0,00385477759948044;0
"zgodny";0,00359423963576747;0;0,00635828805131692;0;0,0023166831711729;0;0;0,00192738879974022;0
"ziemia";0,000556943286305236;0,00153957570863995;0,00262731941583122;0,00134285214586929;0,000717960553237046;0;0,000598300461030872;0;0,003208584773316
"złodziej";0,00539135945365121;0,00248391720051446;0;0;0;0;0,00193056930931075;0,00578216639922065;0
"złoty";0,0107827189073024;0;0;0;0;0,00680188954326926;0;0,00192738879974022;0,00207066371936692
"zmienić";0,00179711981788374;0,00248391720051446;0;0,00433305556089745;0;0;0;0,00192738879974022;0
"zmierzch";0,00179711981788374;0,00248391720051446;0;0;0;0;0,00193056930931075;0;0,00207066371936692
"znaczny";0;0;0,00211942935043897;0,00216652778044873;0;0;0;0,00578216639922065;0,00207066371936692
"znać";0,00167082985891571;0,00230936356295993;0;0,000671426072934645;0,000717960553237046;0;0,000598300461030872;0,00119462958611107;0,000641716954663201
"znak";0,00179711981788374;0;0,00211942935043897;0;0;0;0;0,00192738879974022;0,00207066371936692
"znaleźć";0,000522043015183755;0,00216464969990207;0;0,000314675928596875;0,000336485151370916;0,00065862403659811;0,000280404292809096;0,00195959639225072;0,000902256644826437
"znany";0;0,00248391720051446;0,00211942935043897;0,00649958334134618;0,0023166831711729;0;0;0;0
"zobaczyć";0,00260521323058356;0,00180041806062622;0;0,00157036464176843;0;0;0,00559733931719439;0;0,00300175896125646
"zostać";0;0;0;0;0;0;0;0;0
"zrobić";0,00130260661529178;0,00540125418187866;0;0;0;0;0,0013993348292986;0,00139702950009053;0,00150087948062823
"związek";0;0;0,00211942935043897;0,0324979167067309;0,0023166831711729;0,00226729651442309;0;0;0
"zwłaszcza";0;0;0,00211942935043897;0,00216652778044873;0,0023166831711729;0;0;0,00192738879974022;0
"zwykły";0,00179711981788374;0;0;0,00216652778044873;0;0;0,00193056930931075;0;0,00207066371936692
"źródło";0,00179711981788374;0;0,00211942935043897;0;0,0023166831711729;0;0;0,00385477759948044;0
"żaden";0;0,00248391720051446;0;0;0,00463336634234579;0;0;0,00385477759948044;0,00621199115810077
"życie";0;0;0,00317914402565846;0,00108326389022436;0,00695004951351869;0,00226729651442309;0,000965284654655373;0;0,00103533185968346
